data_mes,municipio,categoria_macro,quantidade
2025-03-01,JERONIMO MONTEIRO,violencia_social,8
2025-03-01,JOAO NEIVA,objetos,4
2025-03-01,JOAO NEIVA,patrimonial,5
2025-03-01,JOAO NEIVA,violencia_social,9
2025-03-01,LARANJA DA TERRA,patrimonial,1
2025-03-01,LARANJA DA TERRA,violencia_social,3
2025-03-01,LINHARES,digital,1
2025-03-01,LINHARES,objetos,65
2025-03-01,LINHARES,patrimonial,128
2025-03-01,LINHARES,violencia_social,87
2025-03-01,MANTENOPOLIS,digital,4
2025-03-01,MANTENOPOLIS,objetos,3
2025-03-01,MANTENOPOLIS,patrimonial,4
2025-03-01,MANTENOPOLIS,violencia_social,3
2025-03-01,MARATAIZES,objetos,18
2025-03-01,MARATAIZES,patrimonial,47
2025-03-01,MARATAIZES,violencia_social,37
2025-03-01,MARECHAL FLORIANO,objetos,1
2025-03-01,MARECHAL FLORIANO,patrimonial,12
2025-03-01,MARECHAL FLORIANO,violencia_social,4
2025-03-01,MARILANDIA,objetos,2
2025-03-01,MARILANDIA,patrimonial,4
2025-03-01,MARILANDIA,violencia_social,7
2025-03-01,MIMOSO DO SUL,objetos,1
2025-03-01,MIMOSO DO SUL,patrimonial,15
2025-03-01,MIMOSO DO SUL,violencia_social,6
2025-03-01,MONTANHA,objetos,3
2025-03-01,MONTANHA,patrimonial,19
2025-03-01,MONTANHA,violencia_social,10
2025-03-01,MUCURICI,patrimonial,1
2025-03-01,MUCURICI,violencia_social,4
2025-03-01,MUNIZ FREIRE,patrimonial,13
2025-03-01,MUNIZ FREIRE,violencia_social,7
2025-03-01,MUQUI,objetos,2
2025-03-01,MUQUI,patrimonial,7
2025-03-01,MUQUI,violencia_social,6
2025-03-01,NOVA VENECIA,objetos,7
2025-03-01,NOVA VENECIA,patrimonial,51
2025-03-01,NOVA VENECIA,violencia_social,28
2025-03-01,PANCAS,digital,1
2025-03-01,PANCAS,objetos,1
2025-03-01,PANCAS,patrimonial,10
2025-03-01,PANCAS,violencia_social,6
2025-03-01,PEDRO CANARIO,objetos,3
2025-03-01,PEDRO CANARIO,patrimonial,7
2025-03-01,PEDRO CANARIO,violencia_social,4
2025-03-01,PINHEIROS,digital,2
2025-03-01,PINHEIROS,patrimonial,13
2025-03-01,PINHEIROS,violencia_social,8
2025-03-01,PIUMA,objetos,7
2025-03-01,PIUMA,patrimonial,29
2025-03-01,PIUMA,violencia_social,22
2025-03-01,PONTO BELO,patrimonial,2
2025-03-01,PONTO BELO,violencia_social,1
2025-03-01,PRESIDENTE KENNEDY,objetos,4
2025-03-01,PRESIDENTE KENNEDY,patrimonial,7
2025-03-01,PRESIDENTE KENNEDY,violencia_social,15
2025-03-01,RIO BANANAL,patrimonial,8
2025-03-01,RIO BANANAL,violencia_social,7
2025-03-01,RIO NOVO DO SUL,objetos,2
2025-03-01,RIO NOVO DO SUL,patrimonial,7
2025-03-01,RIO NOVO DO SUL,violencia_social,5
2025-03-01,SANTA LEOPOLDINA,objetos,2
2025-03-01,SANTA LEOPOLDINA,patrimonial,3
2025-03-01,SANTA LEOPOLDINA,violencia_social,4
2025-03-01,SANTA MARIA DE JETIBA,digital,2
2025-03-01,SANTA MARIA DE JETIBA,objetos,2
2025-03-01,SANTA MARIA DE JETIBA,patrimonial,18
2025-03-01,SANTA MARIA DE JETIBA,violencia_social,21
2025-03-01,SANTA TERESA,digital,5
2025-03-01,SANTA TERESA,objetos,2
2025-03-01,SANTA TERESA,patrimonial,8
2025-03-01,SANTA TERESA,violencia_social,8
2025-03-01,SAO DOMINGOS DO NORTE,objetos,1
2025-03-01,SAO DOMINGOS DO NORTE,patrimonial,7
2025-03-01,SAO DOMINGOS DO NORTE,violencia_social,3
2025-03-01,SAO GABRIEL DA PALHA,objetos,9
2025-03-01,SAO GABRIEL DA PALHA,patrimonial,23
2025-03-01,SAO GABRIEL DA PALHA,violencia_social,33
2025-03-01,SAO JOSE DO CALCADO,patrimonial,6
2025-03-01,SAO JOSE DO CALCADO,violencia_social,4
2025-03-01,SAO MATEUS,objetos,30
2025-03-01,SAO MATEUS,patrimonial,38
2025-03-01,SAO MATEUS,violencia_social,51
2025-03-01,SAO ROQUE DO CANAA,digital,1
2025-03-01,SAO ROQUE DO CANAA,patrimonial,3
2025-03-01,SERRA,digital,20
2025-03-01,SERRA,objetos,336
2025-03-01,SERRA,patrimonial,810
2025-03-01,SERRA,violencia_social,224
2025-03-01,SOORETAMA,objetos,3
2025-03-01,SOORETAMA,patrimonial,10
2025-03-01,SOORETAMA,violencia_social,8
2025-03-01,VARGEM ALTA,digital,1
2025-03-01,VARGEM ALTA,patrimonial,7
2025-03-01,VARGEM ALTA,violencia_social,7
2025-03-01,VENDA NOVA DO IMIGRANTE,patrimonial,11
2025-03-01,VENDA NOVA DO IMIGRANTE,violencia_social,9
2025-03-01,VIANA,digital,2
2025-03-01,VIANA,objetos,23
2025-03-01,VIANA,patrimonial,69
2025-03-01,VIANA,violencia_social,28
2025-03-01,VILA PAVAO,patrimonial,3
2025-03-01,VILA PAVAO,violencia_social,1
2025-03-01,VILA VALERIO,patrimonial,2
2025-03-01,VILA VALERIO,violencia_social,3
2025-03-01,VILA VELHA,digital,18
2025-03-01,VILA VELHA,objetos,391
2025-03-01,VILA VELHA,patrimonial,971
2025-03-01,VILA VELHA,violencia_social,165
2025-03-01,VITORIA,digital,24
2025-03-01,VITORIA,objetos,319
2025-03-01,VITORIA,patrimonial,886
2025-03-01,VITORIA,violencia_social,102
2025-04-01,AFONSO CLAUDIO,digital,1
2025-04-01,AFONSO CLAUDIO,objetos,2
2025-04-01,AFONSO CLAUDIO,patrimonial,7
2025-04-01,AFONSO CLAUDIO,violencia_social,12
2025-04-01,AGUA DOCE DO NORTE,patrimonial,3
2025-04-01,AGUA DOCE DO NORTE,violencia_social,3
2025-04-01,AGUIA BRANCA,objetos,1
2025-04-01,AGUIA BRANCA,violencia_social,5
2025-04-01,ALEGRE,objetos,7
2025-04-01,ALEGRE,patrimonial,18
2025-04-01,ALEGRE,violencia_social,17
2025-04-01,ALFREDO CHAVES,digital,2
2025-04-01,ALFREDO CHAVES,objetos,1
2025-04-01,ALFREDO CHAVES,patrimonial,9
2025-04-01,ALFREDO CHAVES,violencia_social,3
2025-04-01,ALTO RIO NOVO,patrimonial,2
2025-04-01,ALTO RIO NOVO,violencia_social,1
2025-04-01,ANCHIETA,digital,5
2025-04-01,ANCHIETA,objetos,4
2025-04-01,ANCHIETA,patrimonial,16
2025-04-01,ANCHIETA,violencia_social,12
2025-04-01,APIACA,patrimonial,2
2025-04-01,APIACA,violencia_social,1
2025-04-01,ARACRUZ,digital,7
2025-04-01,ARACRUZ,objetos,17
2025-04-01,ARACRUZ,patrimonial,64
2025-04-01,ARACRUZ,violencia_social,57
2025-04-01,ATILIO VIVACQUA,objetos,2
2025-04-01,ATILIO VIVACQUA,patrimonial,7
2025-04-01,ATILIO VIVACQUA,violencia_social,2
2025-04-01,BAIXO GUANDU,objetos,2
2025-04-01,BAIXO GUANDU,patrimonial,23
2025-04-01,BAIXO GUANDU,violencia_social,17
2025-04-01,BARRA DE SAO FRANCISCO,digital,1
2025-04-01,BARRA DE SAO FRANCISCO,objetos,10
2025-04-01,BARRA DE SAO FRANCISCO,patrimonial,37
2025-04-01,BARRA DE SAO FRANCISCO,violencia_social,20
2025-04-01,BOA ESPERANCA,objetos,5
2025-04-01,BOA ESPERANCA,patrimonial,11
2025-04-01,BOA ESPERANCA,violencia_social,6
2025-04-01,BOM JESUS DO NORTE,objetos,4
2025-04-01,BOM JESUS DO NORTE,patrimonial,5
2025-04-01,BOM JESUS DO NORTE,violencia_social,4
2025-04-01,BREJETUBA,patrimonial,2
2025-04-01,BREJETUBA,violencia_social,1
2025-04-01,CACHOEIRO DE ITAPEMIRIM,digital,2
2025-04-01,CACHOEIRO DE ITAPEMIRIM,objetos,20
2025-04-01,CACHOEIRO DE ITAPEMIRIM,patrimonial,190
2025-04-01,CACHOEIRO DE ITAPEMIRIM,violencia_social,97
2025-04-01,CARIACICA,digital,17
2025-04-01,CARIACICA,objetos,310
2025-04-01,CARIACICA,patrimonial,504
2025-04-01,CARIACICA,violencia_social,147
2025-04-01,CASTELO,digital,5
2025-04-01,CASTELO,objetos,2
2025-04-01,CASTELO,patrimonial,34
2025-04-01,CASTELO,violencia_social,19
2025-04-01,COLATINA,digital,25
2025-04-01,COLATINA,objetos,12
2025-04-01,COLATINA,patrimonial,121
2025-04-01,COLATINA,violencia_social,66
2025-04-01,CONCEICAO DA BARRA,digital,3
2025-04-01,CONCEICAO DA BARRA,objetos,12
2025-04-01,CONCEICAO DA BARRA,patrimonial,23
2025-04-01,CONCEICAO DA BARRA,violencia_social,15
2025-04-01,CONCEICAO DO CASTELO,objetos,1
2025-04-01,CONCEICAO DO CASTELO,patrimonial,4
2025-04-01,CONCEICAO DO CASTELO,violencia_social,5
2025-04-01,DIVINO DE SAO LOURENCO,patrimonial,2
2025-04-01,DOMINGOS MARTINS,objetos,4
2025-04-01,DOMINGOS MARTINS,patrimonial,4
2025-04-01,DOMINGOS MARTINS,violencia_social,8
2025-04-01,DORES DO RIO PRETO,patrimonial,3
2025-04-01,DORES DO RIO PRETO,violencia_social,3
2025-04-01,ECOPORANGA,patrimonial,2
2025-04-01,ECOPORANGA,violencia_social,5
2025-04-01,FUNDAO,objetos,4
2025-04-01,FUNDAO,patrimonial,16
2025-04-01,FUNDAO,violencia_social,9
2025-04-01,GOVERNADOR LINDENBERG,objetos,1
2025-04-01,GOVERNADOR LINDENBERG,patrimonial,2
2025-04-01,GOVERNADOR LINDENBERG,violencia_social,1
2025-04-01,GUACUI,objetos,5
2025-04-01,GUACUI,patrimonial,21
2025-04-01,GUACUI,violencia_social,16
2025-04-01,GUARAPARI,digital,2
2025-04-01,GUARAPARI,objetos,63
2025-04-01,GUARAPARI,patrimonial,169
2025-04-01,GUARAPARI,violencia_social,40
2025-04-01,IBATIBA,patrimonial,13
2025-04-01,IBATIBA,violencia_social,15
2025-04-01,IBIRACU,patrimonial,6
2025-04-01,IBIRACU,violencia_social,4
2025-04-01,IBITIRAMA,patrimonial,2
2025-04-01,IBITIRAMA,violencia_social,6
2025-04-01,ICONHA,digital,2
2025-04-01,ICONHA,objetos,2
2025-04-01,ICONHA,patrimonial,3
2025-04-01,ICONHA,violencia_social,7
2025-04-01,IRUPI,patrimonial,2
2025-04-01,IRUPI,violencia_social,6
2025-04-01,ITAGUACU,patrimonial,8
2025-04-01,ITAGUACU,violencia_social,3
2025-04-01,ITAPEMIRIM,objetos,9
2025-04-01,ITAPEMIRIM,patrimonial,29
2025-04-01,ITAPEMIRIM,violencia_social,25
2025-04-01,ITARANA,objetos,1
2025-04-01,ITARANA,patrimonial,2
2025-04-01,ITARANA,violencia_social,6
2025-04-01,IUNA,objetos,3
2025-04-01,IUNA,patrimonial,18
2025-04-01,IUNA,violencia_social,15
2025-04-01,JAGUARE,objetos,4
2025-04-01,JAGUARE,patrimonial,8
2025-04-01,JAGUARE,violencia_social,4
2025-04-01,JERONIMO MONTEIRO,objetos,1
2025-04-01,JERONIMO MONTEIRO,patrimonial,8
2025-04-01,JERONIMO MONTEIRO,violencia_social,2
2025-04-01,JOAO NEIVA,patrimonial,11
2025-04-01,JOAO NEIVA,violencia_social,7
2025-04-01,LARANJA DA TERRA,patrimonial,2
2025-04-01,LARANJA DA TERRA,violencia_social,2
2025-04-01,LINHARES,objetos,54
2025-04-01,LINHARES,patrimonial,136
2025-04-01,LINHARES,violencia_social,67
2025-04-01,MANTENOPOLIS,digital,3
2025-04-01,MANTENOPOLIS,objetos,1
2025-04-01,MANTENOPOLIS,patrimonial,5
2025-04-01,MANTENOPOLIS,violencia_social,7
2025-04-01,MARATAIZES,objetos,13
2025-04-01,MARATAIZES,patrimonial,52
2025-04-01,MARATAIZES,violencia_social,22
2025-04-01,MARECHAL FLORIANO,patrimonial,10
2025-04-01,MARECHAL FLORIANO,violencia_social,1
2025-04-01,MARILANDIA,objetos,5
2025-04-01,MARILANDIA,patrimonial,3
2025-04-01,MARILANDIA,violencia_social,7
2025-04-01,MIMOSO DO SUL,objetos,3
2025-04-01,MIMOSO DO SUL,patrimonial,15
2025-04-01,MIMOSO DO SUL,violencia_social,10
2025-04-01,MONTANHA,objetos,2
2025-04-01,MONTANHA,patrimonial,19
2025-04-01,MONTANHA,violencia_social,8
2025-04-01,MUCURICI,violencia_social,2
2025-04-01,MUNIZ FREIRE,patrimonial,2
2025-04-01,MUNIZ FREIRE,violencia_social,2
2025-04-01,MUQUI,patrimonial,5
2025-04-01,MUQUI,violencia_social,4
2025-04-01,NOVA VENECIA,objetos,7
2025-04-01,NOVA VENECIA,patrimonial,32
2025-04-01,NOVA VENECIA,violencia_social,31
2025-04-01,PANCAS,objetos,2
2025-04-01,PANCAS,patrimonial,10
2025-04-01,PANCAS,violencia_social,9
2025-04-01,PEDRO CANARIO,objetos,1
2025-04-01,PEDRO CANARIO,patrimonial,11
2025-04-01,PEDRO CANARIO,violencia_social,4
2025-04-01,PINHEIROS,digital,4
2025-04-01,PINHEIROS,objetos,2
2025-04-01,PINHEIROS,patrimonial,7
2025-04-01,PINHEIROS,violencia_social,9
2025-04-01,PIUMA,objetos,10
2025-04-01,PIUMA,patrimonial,31
2025-04-01,PIUMA,violencia_social,12
2025-04-01,PONTO BELO,patrimonial,4
2025-04-01,PONTO BELO,violencia_social,2
2025-04-01,PRESIDENTE KENNEDY,objetos,1
2025-04-01,PRESIDENTE KENNEDY,patrimonial,7
2025-04-01,PRESIDENTE KENNEDY,violencia_social,9
2025-04-01,RIO BANANAL,objetos,4
2025-04-01,RIO BANANAL,patrimonial,4
2025-04-01,RIO BANANAL,violencia_social,4
2025-04-01,RIO NOVO DO SUL,objetos,1
2025-04-01,RIO NOVO DO SUL,patrimonial,2
2025-04-01,RIO NOVO DO SUL,violencia_social,2
2025-04-01,SANTA LEOPOLDINA,patrimonial,3
2025-04-01,SANTA LEOPOLDINA,violencia_social,8
2025-04-01,SANTA MARIA DE JETIBA,digital,1
2025-04-01,SANTA MARIA DE JETIBA,objetos,3
2025-04-01,SANTA MARIA DE JETIBA,patrimonial,11
2025-04-01,SANTA MARIA DE JETIBA,violencia_social,23
2025-04-01,SANTA TERESA,digital,2
2025-04-01,SANTA TERESA,patrimonial,11
2025-04-01,SANTA TERESA,violencia_social,11
2025-04-01,SAO DOMINGOS DO NORTE,patrimonial,3
2025-04-01,SAO DOMINGOS DO NORTE,violencia_social,5
2025-04-01,SAO GABRIEL DA PALHA,objetos,5
2025-04-01,SAO GABRIEL DA PALHA,patrimonial,19
2025-04-01,SAO GABRIEL DA PALHA,violencia_social,26
2025-04-01,SAO JOSE DO CALCADO,patrimonial,8
2025-04-01,SAO JOSE DO CALCADO,violencia_social,5
2025-04-01,SAO MATEUS,objetos,10
2025-04-01,SAO MATEUS,patrimonial,21
2025-04-01,SAO MATEUS,violencia_social,44
2025-04-01,SAO ROQUE DO CANAA,patrimonial,1
2025-04-01,SAO ROQUE DO CANAA,violencia_social,2
2025-04-01,SERRA,digital,34
2025-04-01,SERRA,objetos,312
2025-04-01,SERRA,patrimonial,770
2025-04-01,SERRA,violencia_social,182
2025-04-01,SOORETAMA,objetos,3
2025-04-01,SOORETAMA,patrimonial,8
2025-04-01,SOORETAMA,violencia_social,6
2025-04-01,VARGEM ALTA,digital,1
2025-04-01,VARGEM ALTA,objetos,4
2025-04-01,VARGEM ALTA,patrimonial,14
2025-04-01,VARGEM ALTA,violencia_social,5
2025-04-01,VENDA NOVA DO IMIGRANTE,objetos,1
2025-04-01,VENDA NOVA DO IMIGRANTE,patrimonial,19
2025-04-01,VENDA NOVA DO IMIGRANTE,violencia_social,15
2025-04-01,VIANA,digital,2
2025-04-01,VIANA,objetos,21
2025-04-01,VIANA,patrimonial,72
2025-04-01,VIANA,violencia_social,34
2025-04-01,VILA PAVAO,patrimonial,1
2025-04-01,VILA PAVAO,violencia_social,2
2025-04-01,VILA VALERIO,objetos,1
2025-04-01,VILA VALERIO,patrimonial,3
2025-04-01,VILA VALERIO,violencia_social,3
2025-04-01,VILA VELHA,digital,1
2025-04-01,VILA VELHA,objetos,367
2025-04-01,VILA VELHA,patrimonial,923
2025-04-01,VILA VELHA,violencia_social,199
2025-04-01,VITORIA,digital,25
2025-04-01,VITORIA,objetos,252
2025-04-01,VITORIA,patrimonial,808
2025-04-01,VITORIA,violencia_social,108
2025-05-01,AFONSO CLAUDIO,objetos,1
2025-05-01,AFONSO CLAUDIO,patrimonial,9
2025-05-01,AFONSO CLAUDIO,violencia_social,11
2025-05-01,AGUA DOCE DO NORTE,patrimonial,6
2025-05-01,AGUA DOCE DO NORTE,violencia_social,3
2025-05-01,AGUIA BRANCA,violencia_social,1
2025-05-01,ALEGRE,objetos,4
2025-05-01,ALEGRE,patrimonial,24
2025-05-01,ALEGRE,violencia_social,16
2025-05-01,ALFREDO CHAVES,digital,1
2025-05-01,ALFREDO CHAVES,objetos,2
2025-05-01,ALFREDO CHAVES,patrimonial,3
2025-05-01,ALFREDO CHAVES,violencia_social,8
2025-05-01,ALTO RIO NOVO,patrimonial,2
2025-05-01,ALTO RIO NOVO,violencia_social,1
2025-05-01,ANCHIETA,digital,2
2025-05-01,ANCHIETA,objetos,5
2025-05-01,ANCHIETA,patrimonial,20
2025-05-01,ANCHIETA,violencia_social,14
2025-05-01,APIACA,patrimonial,1
2025-05-01,APIACA,violencia_social,2
2025-05-01,ARACRUZ,digital,8
2025-05-01,ARACRUZ,objetos,18
2025-05-01,ARACRUZ,patrimonial,82
2025-05-01,ARACRUZ,violencia_social,71
2025-05-01,ATILIO VIVACQUA,patrimonial,5
2025-05-01,ATILIO VIVACQUA,violencia_social,5
2025-05-01,BAIXO GUANDU,objetos,2
2025-05-01,BAIXO GUANDU,patrimonial,26
2025-05-01,BAIXO GUANDU,violencia_social,15
2025-05-01,BARRA DE SAO FRANCISCO,digital,1
2025-05-01,BARRA DE SAO FRANCISCO,objetos,4
2025-05-01,BARRA DE SAO FRANCISCO,patrimonial,30
2025-05-01,BARRA DE SAO FRANCISCO,violencia_social,27
2025-05-01,BOA ESPERANCA,objetos,3
2025-05-01,BOA ESPERANCA,patrimonial,4
2025-05-01,BOA ESPERANCA,violencia_social,10
2025-05-01,BOM JESUS DO NORTE,objetos,2
2025-05-01,BOM JESUS DO NORTE,patrimonial,3
2025-05-01,BOM JESUS DO NORTE,violencia_social,4
2025-05-01,BREJETUBA,patrimonial,4
2025-05-01,BREJETUBA,violencia_social,4
2025-05-01,CACHOEIRO DE ITAPEMIRIM,digital,1
2025-05-01,CACHOEIRO DE ITAPEMIRIM,objetos,80
2025-05-01,CACHOEIRO DE ITAPEMIRIM,patrimonial,223
2025-05-01,CACHOEIRO DE ITAPEMIRIM,violencia_social,80
2025-05-01,CARIACICA,digital,9
2025-05-01,CARIACICA,objetos,322
2025-05-01,CARIACICA,patrimonial,586
2025-05-01,CARIACICA,violencia_social,126
2025-05-01,CASTELO,digital,8
2025-05-01,CASTELO,objetos,4
2025-05-01,CASTELO,patrimonial,29
2025-05-01,CASTELO,violencia_social,16
2025-05-01,COLATINA,digital,18
2025-05-01,COLATINA,objetos,21
2025-05-01,COLATINA,patrimonial,120
2025-05-01,COLATINA,violencia_social,80
2025-05-01,CONCEICAO DA BARRA,objetos,8
2025-05-01,CONCEICAO DA BARRA,patrimonial,21
2025-05-01,CONCEICAO DA BARRA,violencia_social,16
2025-05-01,CONCEICAO DO CASTELO,digital,1
2025-05-01,CONCEICAO DO CASTELO,patrimonial,4
2025-05-01,CONCEICAO DO CASTELO,violencia_social,3
2025-05-01,DIVINO DE SAO LOURENCO,patrimonial,1
2025-05-01,DIVINO DE SAO LOURENCO,violencia_social,4
2025-05-01,DOMINGOS MARTINS,objetos,5
2025-05-01,DOMINGOS MARTINS,patrimonial,4
2025-05-01,DOMINGOS MARTINS,violencia_social,4
2025-05-01,DORES DO RIO PRETO,patrimonial,2
2025-05-01,DORES DO RIO PRETO,violencia_social,2
2025-05-01,ECOPORANGA,digital,2
2025-05-01,ECOPORANGA,patrimonial,7
2025-05-01,ECOPORANGA,violencia_social,5
2025-05-01,FUNDAO,objetos,1
2025-05-01,FUNDAO,patrimonial,15
2025-05-01,FUNDAO,violencia_social,5
2025-05-01,GOVERNADOR LINDENBERG,digital,1
2025-05-01,GOVERNADOR LINDENBERG,patrimonial,2
2025-05-01,GOVERNADOR LINDENBERG,violencia_social,1
2025-05-01,GUACUI,objetos,4
2025-05-01,GUACUI,patrimonial,17
2025-05-01,GUACUI,violencia_social,8
2025-05-01,GUARAPARI,digital,1
2025-05-01,GUARAPARI,objetos,55
2025-05-01,GUARAPARI,patrimonial,172
2025-05-01,GUARAPARI,violencia_social,36
2025-05-01,IBATIBA,patrimonial,15
2025-05-01,IBATIBA,violencia_social,6
2025-05-01,IBIRACU,objetos,4
2025-05-01,IBIRACU,patrimonial,12
2025-05-01,IBIRACU,violencia_social,4
2025-05-01,IBITIRAMA,patrimonial,2
2025-05-01,IBITIRAMA,violencia_social,1
2025-05-01,ICONHA,digital,1
2025-05-01,ICONHA,objetos,2
2025-05-01,ICONHA,patrimonial,13
2025-05-01,ICONHA,violencia_social,5
2025-05-01,IRUPI,objetos,2
2025-05-01,IRUPI,patrimonial,2
2025-05-01,IRUPI,violencia_social,4
2025-05-01,ITAGUACU,patrimonial,9
2025-05-01,ITAGUACU,violencia_social,2
2025-05-01,ITAPEMIRIM,objetos,5
2025-05-01,ITAPEMIRIM,patrimonial,33
2025-05-01,ITAPEMIRIM,violencia_social,14
2025-05-01,ITARANA,patrimonial,2
2025-05-01,ITARANA,violencia_social,1
2025-05-01,IUNA,objetos,1
2025-05-01,IUNA,patrimonial,17
2025-05-01,IUNA,violencia_social,15
2025-05-01,JAGUARE,patrimonial,8
2025-05-01,JAGUARE,violencia_social,4
2025-05-01,JERONIMO MONTEIRO,patrimonial,10
2025-05-01,JERONIMO MONTEIRO,violencia_social,7
2025-05-01,JOAO NEIVA,objetos,1
2025-05-01,JOAO NEIVA,patrimonial,6
2025-05-01,JOAO NEIVA,violencia_social,8
2025-05-01,LARANJA DA TERRA,violencia_social,5
2025-05-01,LINHARES,objetos,55
2025-05-01,LINHARES,patrimonial,158
2025-05-01,LINHARES,violencia_social,78
2025-05-01,MANTENOPOLIS,objetos,1
2025-05-01,MANTENOPOLIS,patrimonial,3
2025-05-01,MANTENOPOLIS,violencia_social,1
2025-05-01,MARATAIZES,objetos,27
2025-05-01,MARATAIZES,patrimonial,63
2025-05-01,MARATAIZES,violencia_social,29
2025-05-01,MARECHAL FLORIANO,objetos,2
2025-05-01,MARECHAL FLORIANO,patrimonial,12
2025-05-01,MARECHAL FLORIANO,violencia_social,9
2025-05-01,MARILANDIA,patrimonial,7
2025-05-01,MARILANDIA,violencia_social,6
2025-05-01,MIMOSO DO SUL,objetos,4
2025-05-01,MIMOSO DO SUL,patrimonial,10
2025-05-01,MIMOSO DO SUL,violencia_social,10
2025-05-01,MONTANHA,objetos,2
2025-05-01,MONTANHA,patrimonial,6
2025-05-01,MONTANHA,violencia_social,10
2025-05-01,MUNIZ FREIRE,objetos,2
2025-05-01,MUNIZ FREIRE,patrimonial,8
2025-05-01,MUNIZ FREIRE,violencia_social,8
2025-05-01,MUQUI,objetos,1
2025-05-01,MUQUI,patrimonial,8
2025-05-01,MUQUI,violencia_social,7
2025-05-01,NOVA VENECIA,objetos,4
2025-05-01,NOVA VENECIA,patrimonial,48
2025-05-01,NOVA VENECIA,violencia_social,30
2025-05-01,PANCAS,objetos,2
2025-05-01,PANCAS,patrimonial,5
2025-05-01,PANCAS,violencia_social,2
2025-05-01,PEDRO CANARIO,objetos,5
2025-05-01,PEDRO CANARIO,patrimonial,14
2025-05-01,PEDRO CANARIO,violencia_social,10
2025-05-01,PINHEIROS,digital,4
2025-05-01,PINHEIROS,objetos,6
2025-05-01,PINHEIROS,patrimonial,12
2025-05-01,PINHEIROS,violencia_social,5
2025-05-01,PIUMA,digital,1
2025-05-01,PIUMA,objetos,5
2025-05-01,PIUMA,patrimonial,17
2025-05-01,PIUMA,violencia_social,15
2025-05-01,PONTO BELO,objetos,2
2025-05-01,PONTO BELO,patrimonial,2
2025-05-01,PONTO BELO,violencia_social,2
2025-05-01,PRESIDENTE KENNEDY,patrimonial,9
2025-05-01,PRESIDENTE KENNEDY,violencia_social,12
2025-05-01,RIO BANANAL,objetos,2
2025-05-01,RIO BANANAL,patrimonial,7
2025-05-01,RIO BANANAL,violencia_social,6
2025-05-01,RIO NOVO DO SUL,objetos,3
2025-05-01,RIO NOVO DO SUL,patrimonial,8
2025-05-01,RIO NOVO DO SUL,violencia_social,5
2025-05-01,SANTA LEOPOLDINA,patrimonial,4
2025-05-01,SANTA LEOPOLDINA,violencia_social,3
2025-05-01,SANTA MARIA DE JETIBA,objetos,7
2025-05-01,SANTA MARIA DE JETIBA,patrimonial,15
2025-05-01,SANTA MARIA DE JETIBA,violencia_social,25
2025-05-01,SANTA TERESA,digital,5
2025-05-01,SANTA TERESA,patrimonial,8
2025-05-01,SANTA TERESA,violencia_social,7
2025-05-01,SAO DOMINGOS DO NORTE,patrimonial,3
2025-05-01,SAO DOMINGOS DO NORTE,violencia_social,2
2025-05-01,SAO GABRIEL DA PALHA,objetos,6
2025-05-01,SAO GABRIEL DA PALHA,patrimonial,23
2025-05-01,SAO GABRIEL DA PALHA,violencia_social,14
2025-05-01,SAO JOSE DO CALCADO,patrimonial,6
2025-05-01,SAO JOSE DO CALCADO,violencia_social,10
2025-05-01,SAO MATEUS,objetos,16
2025-05-01,SAO MATEUS,patrimonial,35
2025-05-01,SAO MATEUS,violencia_social,43
2025-05-01,SAO ROQUE DO CANAA,digital,1
2025-05-01,SAO ROQUE DO CANAA,patrimonial,4
2025-05-01,SAO ROQUE DO CANAA,violencia_social,6
2025-05-01,SERRA,digital,26
2025-05-01,SERRA,objetos,367
2025-05-01,SERRA,patrimonial,877
2025-05-01,SERRA,violencia_social,206
2025-05-01,SOORETAMA,objetos,4
2025-05-01,SOORETAMA,patrimonial,13
2025-05-01,SOORETAMA,violencia_social,10
2025-05-01,VARGEM ALTA,digital,2
2025-05-01,VARGEM ALTA,patrimonial,10
2025-05-01,VARGEM ALTA,violencia_social,7
2025-05-01,VENDA NOVA DO IMIGRANTE,objetos,1
2025-05-01,VENDA NOVA DO IMIGRANTE,patrimonial,17
2025-05-01,VENDA NOVA DO IMIGRANTE,violencia_social,10
2025-05-01,VIANA,digital,3
2025-05-01,VIANA,objetos,26
2025-05-01,VIANA,patrimonial,72
2025-05-01,VIANA,violencia_social,27
2025-05-01,VILA PAVAO,patrimonial,6
2025-05-01,VILA PAVAO,violencia_social,2
2025-05-01,VILA VALERIO,objetos,1
2025-05-01,VILA VALERIO,patrimonial,4
2025-05-01,VILA VALERIO,violencia_social,2
2025-05-01,VILA VELHA,digital,6
2025-05-01,VILA VELHA,objetos,387
2025-05-01,VILA VELHA,patrimonial,975
2025-05-01,VILA VELHA,violencia_social,156
2025-05-01,VITORIA,digital,31
2025-05-01,VITORIA,objetos,286
2025-05-01,VITORIA,patrimonial,827
2025-05-01,VITORIA,violencia_social,109
2025-06-01,AFONSO CLAUDIO,patrimonial,9
2025-06-01,AFONSO CLAUDIO,violencia_social,13
2025-06-01,AGUA DOCE DO NORTE,objetos,1
2025-06-01,AGUA DOCE DO NORTE,patrimonial,6
2025-06-01,AGUA DOCE DO NORTE,violencia_social,3
2025-06-01,AGUIA BRANCA,patrimonial,1
2025-06-01,AGUIA BRANCA,violencia_social,2
2025-06-01,ALEGRE,objetos,2
2025-06-01,ALEGRE,patrimonial,17
