data_fato,hora_fato,tipo_boletim,tipo_envolvimento,idade,sexo,cutis,cod_incidente,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia,faixa_etaria
2025-10-04,22:10:00,BABU,VITIMA,23.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,COLATINA,VISTA DA SERRA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,22.0,NOITE,18_24
2025-10-04,09:00:00,BU,VITIMA,24.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,SANTA LEOPOLDINA,BARRA DO MANGARAI,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,9.0,MANHA,18_24
2025-10-04,17:47:00,BABU,VITIMA,24.0,MASCULINO,INDETERMINADA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BOA ESPERANCA,BOA VISTA,VIA PUBLICA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,17.0,TARDE,18_24
2025-10-04,19:37:00,BABU,VITIMA,24.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SAO MATEUS,GURIRI,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,19.0,NOITE,18_24
2025-10-04,00:00:00,BU,VITIMA,24.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,COLATINA,SAO SILVANO,AMBIENTE WEB,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,0.0,MADRUGADA,18_24
2025-10-04,19:37:00,BABU,VITIMA,25.0,FEMININO,INDETERMINADA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SAO MATEUS,GURIRI,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,19.0,NOITE,25_34
2025-10-04,23:00:00,BU,VITIMA,26.0,FEMININO,NEGRA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,PLANALTO,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,23.0,NOITE,25_34
2025-10-04,02:00:00,BU,VITIMA,28.0,FEMININO,NEGRA,A15A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA VIOLACAO DE DOMICILIO CONTRA MULHER LEI MARIA PENHA,ES,GUACUI,BAIRRO_NAO_INFORMADO,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,2.0,MADRUGADA,25_34
2025-10-04,18:27:00,BABU,VITIMA,28.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,PEDRO CANARIO,CRISTAL DO NORTE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,18.0,NOITE,25_34
2025-10-04,23:33:00,BABU,VITIMA,28.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BAIXO GUANDU,CENTRO,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,23.0,NOITE,25_34
2025-10-04,16:00:00,BU,VITIMA,28.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SAO ROQUE DO CANAA,SAO ROQUINHO,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,16.0,TARDE,25_34
2025-10-04,20:30:00,BU,VITIMA,28.0,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,CARIACICA,NOVA ROSA DA PENHA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,20.0,NOITE,25_34
2025-10-04,Indeterminada,BU,VITIMA,28.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,ICONHA,CENTRO,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,,SEM HORÁRIO,25_34
2025-10-04,09:40:00,BU,VITIMA,28.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,PRIMEIRO DE MAIO,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,9.0,MANHA,25_34
2025-10-04,14:00:00,BU,VITIMA,29.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,VITORIA,BONFIM,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,14.0,TARDE,25_34
2025-10-04,Indeterminada,BU,VITIMA,29.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CARIACICA,JARDIM DE ALAH,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,,SEM HORÁRIO,25_34
2025-10-04,00:46:00,BU,VITIMA,30.0,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,MARATAIZES,SANTA TEREZA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,0.0,MADRUGADA,25_34
2025-10-04,14:00:00,BU,VITIMA,30.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,IUNA,CENTRO,GINASIO,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,14.0,TARDE,25_34
2025-10-04,14:33:00,BABU,VITIMA,31.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,VITORIA,NOVA PALESTINA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,14.0,TARDE,25_34
2025-10-04,18:48:00,BU,VITIMA,31.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,LINHARES,NOVO HORIZONTE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,18.0,NOITE,25_34
2025-10-04,Indeterminada,BU,VITIMA,31.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,LINHARES,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,,SEM HORÁRIO,25_34
2025-10-04,16:30:00,BU,VITIMA,32.0,TRANSEXUAL,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SERRA,JARDIM LIMOEIRO,OUTRO LOCAL,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,16.0,TARDE,25_34
2025-10-04,02:10:00,BU,VITIMA,33.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,SANTA TERESA,RECANTO DO VALE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,2.0,MADRUGADA,25_34
2025-10-04,21:10:00,BABU,VITIMA,33.0,FEMININO,INDETERMINADA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,ECOPORANGA,HOMERO AMANTE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,21.0,NOITE,25_34
2025-10-04,17:30:00,BU,VITIMA,33.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BOA ESPERANCA,SANTO ANTONIO DO POUSO ALEGRE,VIA PUBLICA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,17.0,TARDE,25_34
2025-10-04,11:43:00,BU,VITIMA,34.0,FEMININO,BRANCA,Z32,OCORRENCIAS DIVERSAS ASSISTENCIAIS,OCORRENCIAS DIVERSAS ASSISTENCIAIS NOS TERMOS DA LEI MARIA PENHA,ES,SERRA,PLANALTO SERRANO,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,11.0,MANHA,25_34
2025-10-04,21:28:00,BABU,VITIMA,34.0,FEMININO,PARDA,H01B,CONTRAVENCOES,CONTRAVENCOES VIAS DE FATO CONTRA MULHER LEI MARIA PENHA,ES,VIANA,NOVA BETHANIA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,21.0,NOITE,25_34
2025-10-04,01:30:00,BABU,VITIMA,36.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,PINHEIROS,JUNDIA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,1.0,MADRUGADA,35_44
2025-10-04,03:07:00,BABU,VITIMA,36.0,S I,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,GUACUI,SAO MIGUEL,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,3.0,MADRUGADA,35_44
2025-10-04,14:30:00,BU,VITIMA,36.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,SERRA,SAO GERALDO,REPARTICAO PUBLICA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,14.0,TARDE,35_44
2025-10-04,15:20:00,BU,VITIMA,36.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,SERRA,SAO GERALDO,REPARTICAO PUBLICA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,15.0,TARDE,35_44
2025-10-04,17:52:00,BABU,VITIMA,37.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SERRA,CENTRAL CARAPINA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,17.0,TARDE,35_44
2025-10-04,09:20:00,BU,VITIMA,38.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SERRA,BARCELONA,COMERCIO,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,9.0,MANHA,35_44
2025-10-04,17:38:00,BABU,VITIMA,39.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,PIUMA,MONTE AGHA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,17.0,TARDE,35_44
2025-10-04,16:16:00,BABU,VITIMA,40.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,COLATINA,CENTRO,VIA PUBLICA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,16.0,TARDE,35_44
2025-10-04,Indeterminada,BU,VITIMA,41.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,LINHARES,INTERLAGOS,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,,SEM HORÁRIO,35_44
2025-10-04,11:00:00,BU,VITIMA,41.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,GUARAPARI,SAO GABRIEL,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,11.0,MANHA,35_44
2025-10-04,Indeterminada,BU,VITIMA,41.0,FEMININO,PARDA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL CONTRA MULHER LEI MARIA PENHA,ES,CARIACICA,PORTO NOVO,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,,SEM HORÁRIO,35_44
2025-10-04,19:08:00,BABU,VITIMA,42.0,FEMININO,INDETERMINADA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BAIXO GUANDU,ALTO GUANDU,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,19.0,NOITE,35_44
2025-10-04,Indeterminada,BU,VITIMA,42.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,LINHARES,BNH,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,,SEM HORÁRIO,35_44
2025-10-04,17:40:00,BU,VITIMA,43.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CARIACICA,JARDIM CAMPO GRANDE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,17.0,TARDE,35_44
2025-10-04,12:00:00,BU,VITIMA,43.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,COLATINA,SAO VICENTE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,12.0,TARDE,35_44
2025-10-04,12:00:00,BU,VITIMA,44.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,CONCEICAO DA BARRA,NOVO HORIZONTE,OUTRO LOCAL,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,12.0,TARDE,35_44
2025-10-04,Indeterminada,BU,VITIMA,44.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BARRA DE SAO FRANCISCO,BAIRRO NOVA BARRA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,,SEM HORÁRIO,35_44
2025-10-04,07:00:00,BU,VITIMA,45.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,AFONSO CLAUDIO,SAO VICENTE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,7.0,MANHA,45_54
2025-10-04,18:40:00,BU,VITIMA,45.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,SANTA MARIA DE JETIBA,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,18.0,NOITE,45_54
2025-10-04,01:53:00,BU,VITIMA,47.0,MASCULINO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,VILA VELHA,VALE ENCANTADO,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,1.0,MADRUGADA,45_54
2025-10-04,03:04:00,BABU,VITIMA,51.0,MASCULINO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BARRA DE SAO FRANCISCO,BAIRRO VILA VICENTE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,3.0,MADRUGADA,45_54
2025-10-04,21:10:00,BABU,VITIMA,53.0,FEMININO,NEGRA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,ECOPORANGA,HOMERO AMANTE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,21.0,NOITE,45_54
2025-10-04,14:30:00,BU,VITIMA,57.0,FEMININO,BRANCA,H01B,CONTRAVENCOES,CONTRAVENCOES VIAS DE FATO CONTRA MULHER LEI MARIA PENHA,ES,BAIXO GUANDU,CENTRO,OUTRO LOCAL,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,14.0,TARDE,55_64
2025-10-04,06:00:00,BU,VITIMA,61.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,VILA VELHA,JARDIM DO VALE,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,6.0,MANHA,55_64
2025-10-04,20:00:00,BU,VITIMA,69.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,VILA VELHA,BALNEARIO PONTA DA FRUTA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,20.0,NOITE,65_PLUS
2025-10-04,16:07:00,BABU,VITIMA,73.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,PIUMA,MONTE AGHA,RESIDENCIA,violencia_domestica,violencia_social,2025,10,OUT,2025-10-01,5,SAB,True,16.0,TARDE,65_PLUS
2025-11-04,18:44:00,BU,VITIMA,16.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,ANCHIETA,ALVORADA,AMBIENTE WEB,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,18.0,NOITE,15_17
2025-11-04,00:12:00,BABU,VITIMA,19.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,COLATINA,BAUNILHA,VIA PUBLICA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,0.0,MADRUGADA,18_24
2025-11-04,00:00:00,BU,VITIMA,19.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,NOVA VENECIA,BAIRRO_NAO_INFORMADO,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,0.0,MADRUGADA,18_24
2025-11-04,20:05:00,BABU,VITIMA,21.0,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,IBATIBA,LACERDA SODRE DE ASSIS,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,20.0,NOITE,18_24
2025-11-04,Indeterminada,BU,VITIMA,21.0,FEMININO,PARDA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL CONTRA MULHER LEI MARIA PENHA,ES,IRUPI,CENTRO,VIA PUBLICA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,,SEM HORÁRIO,18_24
2025-11-04,20:30:00,BU,VITIMA,22.0,FEMININO,BRANCA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL CONTRA MULHER LEI MARIA PENHA,ES,SERRA,JARDIM LIMOEIRO,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,20.0,NOITE,18_24
2025-11-04,04:00:00,BU,VITIMA,24.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,VITORIA,ENSEADA DO SUA,VIA PUBLICA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,4.0,MADRUGADA,18_24
2025-11-04,01:30:00,BU,VITIMA,25.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CARIACICA,FLEXAL II,VIA PUBLICA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,1.0,MADRUGADA,25_34
2025-11-04,18:33:00,BU,VITIMA,25.0,FEMININO,INDETERMINADA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,ANCHIETA,BAIRRO_NAO_INFORMADO,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,18.0,NOITE,25_34
2025-11-04,15:00:00,BU,VITIMA,25.0,FEMININO,PARDA,A11D,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA CALUNIA DIFAMACAO E INJURIA CONTRA MULHER LEI MARIA PENHA,ES,CARIACICA,NOVA VALVERDE,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,15.0,TARDE,25_34
2025-11-04,11:00:00,BU,VITIMA,26.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,MORADA DA BARRA,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,11.0,MANHA,25_34
2025-11-04,Indeterminada,BU,VITIMA,26.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,ATILIO VIVACQUA,CORREGO DA FAMA,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,,SEM HORÁRIO,25_34
2025-11-04,19:00:00,BU,VITIMA,27.0,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,CARIACICA,VISTA DOURADA,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,19.0,NOITE,25_34
2025-11-04,10:00:00,BU,VITIMA,27.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,GUARAPARI,PRAIA DO MORRO,OUTRO LOCAL,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,10.0,MANHA,25_34
2025-11-04,14:51:00,BABU,VITIMA,28.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,GUARAPARI,SANTA MONICA,VIA PUBLICA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,14.0,TARDE,25_34
2025-11-04,22:51:00,BABU,VITIMA,28.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CONCEICAO DA BARRA,CHACARA DO ATLANTICO,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,22.0,NOITE,25_34
2025-11-04,Indeterminada,BU,VITIMA,28.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,SERRA,PLANALTO SERRANO,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,,SEM HORÁRIO,25_34
2025-11-04,22:30:00,BU,VITIMA,28.0,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,SERRA,NOVA CARAPINA I,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,22.0,NOITE,25_34
2025-11-04,13:47:00,BABU,VITIMA,29.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,ALFREDO CHAVES,IPANEMA,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,13.0,TARDE,25_34
2025-11-04,17:58:00,BU,VITIMA,29.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,COLATINA,COLUMBIA,AMBIENTE WEB,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,17.0,TARDE,25_34
2025-11-04,18:00:00,BU,VITIMA,29.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SAO MATEUS,BOM SUCESSO,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,18.0,NOITE,25_34
2025-11-04,21:41:00,BABU,VITIMA,31.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SANTA LEOPOLDINA,BARRA DO MANGARAI,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,21.0,NOITE,25_34
2025-11-04,23:42:00,BABU,VITIMA,31.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,JERONIMO MONTEIRO,VILA BRITO,RESIDENCIA,violencia_domestica,violencia_social,2025,11,NOV,2025-11-01,1,TER,False,23.0,NOITE,25_34
